arquivo_json;experiment_name;timestamp;total_questions;successful_queries;failed_queries;config_use_rag;config_retrieval_method;config_k;config_dense_weight;config_bm25_weight;config_llm;latency_ms_mean;latency_ms_std;latency_ms_min;latency_ms_max;latency_ms_median;num_chunks_mean;num_chunks_std;num_chunks_min;num_chunks_max;num_chunks_median;tokens_used_mean;tokens_used_std;tokens_used_min;tokens_used_max;tokens_used_median;bertscore_precision_mean;bertscore_precision_std;bertscore_precision_min;bertscore_precision_max;bertscore_precision_median;bertscore_recall_mean;bertscore_recall_std;bertscore_recall_min;bertscore_recall_max;bertscore_recall_median;bertscore_f1_mean;bertscore_f1_std;bertscore_f1_min;bertscore_f1_max;bertscore_f1_median;answer_relevancy_mean;answer_relevancy_std;answer_relevancy_min;answer_relevancy_max;answer_relevancy_median;faithfulness_mean;faithfulness_std;faithfulness_min;faithfulness_max;faithfulness_median;context_precision_mean;context_precision_std;context_precision_min;context_precision_max;context_precision_median;context_recall_mean;context_recall_std;context_recall_min;context_recall_max;context_recall_median;question_id;question;category;difficulty;individual_latency_ms;individual_num_chunks;individual_tokens_used;individual_bertscore_precision;individual_bertscore_recall;individual_bertscore_f1;individual_answer_relevancy;individual_faithfulness;individual_context_precision;individual_context_recall;config_use_few_shot
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q004;A distribuição de lucros e dividendos para pessoa física residente será tributada pelo IRRF?;outros;dificil;1099,9820232391357;10,0;3644,0;0,6572277545928955;0,6435141563415527;0,6502986550331116;0,8593286932904814;0,7272727272727273;0,699999999965;0,42857142857142855;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q005;Qual a alíquota deve ser utilizada pela pessoa jurídica para efetuar a retenção do IRRF sobre os lucros e dividendos pagos?;aliquota;medio;1011,1889839172363;10,0;3586,0;0,5077371001243591;0,736568033695221;0,6011112332344055;0,8611933373376802;0,9047619047619048;0,09999999999;1,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q006;Qual o prazo para recolhimento do IRRF devido pela pessoa jurídica sobre os lucros e dividendos distribuídos?;prazo;medio;743,4425354003906;10,0;3027,0;0,6730005741119385;0,6089022755622864;0,6393489241600037;0,0;1,0;0,0;0,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q007;A lei traz alguma hipótese de afastamento da tributação do IRRF sobre os lucros e dividendos pagos para pessoa física no Brasil?;outros;medio;1168,2069301605225;10,0;3698,0;0,5847077369689941;0,6366255283355713;0,6095631122589111;0,8033375508877629;0,7222222222222222;0,1249999999875;0,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q008;Para que não haja a retenção do IRRF sobre os lucros e dividendos apurados até o ano-calendário de 2025, quais são os requisitos que devem ser cumpridos?;outros;dificil;1107,8615188598633;10,0;3716,0;0,6565337777137756;0,6022021174430847;0,6281954050064087;0,8307969244108899;0,8461538461538461;0,94999999997625;0,3333333333333333;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q009;Para que não haja a retenção do IRRF sobre os lucros e dividendos apurados no ano-calendário de 2025, como as empresas podem atender ao critério de aprovação da distribuição dos lucros ou dividendos até 31 de dezembro de 2025, tendo em vista artigos 132 e 176 da Lei 6.404/76 e art. 1078 do Código Civil?;outros;dificil;1221,3163375854492;10,0;3727,0;0,6616818308830261;0,6480055451393127;0,6547722816467285;0,8016678602159036;0,5294117647058824;0,8611111110895834;0,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q010;O IRRF dos lucros e dividendos também se aplica às distribuições efetuadas por empresas do Simples Nacional?;outros;dificil;633,324384689331;10,0;3022,0;0,590140700340271;0,3349515199661255;0,427348792552948;0,0;1,0;0,3333333333;0,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q011;Qual o código de receita deve ser utilizado no DARF que será pago para recolher o IRRF sobre os lucros e dividendos pagos a pessoa física residente no Brasil?;outros;medio;1012,4952793121338;10,0;3596,0;0,598259687423706;0,6455463767051697;0,6210041046142578;0,0;0,3684210526315789;0,1249999999875;0,0;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q012;A capitalização de lucros apurados sujeita-se ao IRRF com base no art. 6º-A da Lei nº 15.270, de 2025?;outros;dificil;720,4782962799072;10,0;3377,0;0,6334960460662842;0,49346625804901123;0,5547814965248108;0,0;1,0;0,5944444444325556;0,3333333333333333;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q013;A capitalização de lucros apurados até 31 de dezembro de 2025 deliberada e aprovada em 2025 é tributada pelo imposto de renda com base no art. 6º-A da Lei nº 15.270, de 2025?;rendimentos;dificil;776,4415740966797;10,0;3141,0;0,5844303965568542;0,3731269836425781;0,45546460151672363;0,0;0,0;0,8611111110895834;0,3333333333333333;True
model_comparison_groq_k10_bm25_few_shot_20260217_012643.json;model_comparison_groq_k10_bm25_few_shot;2026-02-17T01:26:43.457183;29;29;0;True;bm25;10,0;;;groq:llama-3.1-8b-instant;983,9764874556969;273,0730358764211;563,6529922485352;1597,3026752471924;962,8713130950928;10,0;0,0;10,0;10,0;10,0;3391,5862068965516;273,8440932281673;2907,0;3828,0;3377,0;0,5966848946850876;0,05711744086195334;0,41857263445854187;0,6978105306625366;0,5965535044670105;0,5820306005149052;0,10188981090008364;0,3349515199661255;0,7854670286178589;0,6089022755622864;0,5824443821249337;0,06097813560323569;0,427348792552948;0,6626030206680298;0,6011112332344055;0,432479693855327;0,4192281131128625;0,0;0,9240527147731153;0,7406446482990342;0,6097935873717876;0,3460224499694903;0,0;1,0;0,6666666666666666;0,4774822112515213;0,36432027999271777;0,0;0,999999999975;0,49999999995;0,37972085385878485;0,38696437367707504;0,0;1,0;0,3333333333333333;q014;Após a incorporação dos lucros apurados até 31 de dezembro de 2025 (deliberada e aprovada em 2025), eventual devolução do capital social estará sujeita à tributação? Existe um prazo mínimo para que o recurso seja mantido em capital para afastar a tributação?;prazo;dificil;958,1255912780762;10,0;3374,0;0,5831294059753418;0,5105838179588318;0,5444506406784058;0,0;0,2857142857142857;0,8761904761729524;0,25;True
